CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductsPerTenure,EngagementScore,WealthScore,RelationshipStrength,AgeGroup,WealthSegment,HighValueDisengaged,Geography_enc,Gender_enc,Cluster,ChurnProbability,PredictedChurn,RevenueAtRisk,RSI,RSICategory,Recommendation
722,France,Female,49,3,168197.66,1,1,0,140765.57,1,1.19486935001684,0.25,0.3,2.306193970247482,0.21,46-55,Premium,1,0,0,Wealthy Disengaged,0.8493,1,142850.27,28.5,High Risk,Immediate Outreach
655,France,Male,37,5,93147.0,2,1,0,66214.13,0,1.4067328720792365,0.3333333333333333,0.3,1.3624146031685265,0.37,36-45,Medium,0,0,1,High Risk,0.0616,0,5737.86,57.0,Moderate Risk,Reactivation Campaign
615,France,Female,35,2,97440.02,2,1,1,139816.1,0,0.6969106067855791,0.6666666666666666,1.0,1.6648915673491744,0.56,26-35,High,0,0,0,Premium Loyal,0.0664,0,6470.02,76.0,Stable,Relationship Manager Assignment
752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0,0.4641497790642347,0.5,0.7,1.8200987846238577,0.47,36-45,Premium,0,2,0,Premium Loyal,0.0556,0,3616.56,67.0,Stable,Standard Retention Programme
661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0,0.9321526342362986,0.125,0.0,1.5725392290245352,0.21,26-35,High,0,1,0,Wealthy Disengaged,0.1199,0,11433.36,28.5,High Risk,Reactivation Campaign
838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0,0.8445397351372738,0.2,0.3,2.3667173028899637,0.49,36-45,Premium,1,1,1,Wealthy Disengaged,0.1157,0,14243.35,69.0,Stable,Reactivation Campaign
610,Spain,Male,29,9,0.0,3,0,1,83912.24,0,0.0,0.3,0.7,0.8440746308115293,0.75,26-35,Low,0,1,1,Young Active,0.2641,0,0.0,61.0,Stable,Standard Retention Programme
811,Spain,Male,44,3,0.0,2,0,1,78439.73,0,0.0,0.5,0.7,1.2970471921708282,0.47,36-45,Medium,0,1,1,Young Active,0.027,0,0.0,67.0,Stable,Standard Retention Programme
587,Spain,Male,62,7,121286.27,1,0,1,6776.92,0,17.89432008639819,0.125,0.7,1.0481472156746756,0.49,56+,Low,0,1,1,Premium Loyal,0.2344,0,28429.5,56.5,Moderate Risk,Cross-Sell Programme
811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0,16.93575393612145,0.4,1.0,1.8497533543588096,0.62,26-35,Premium,0,2,0,Premium Loyal,0.0429,0,7196.0,82.0,Loyal,Relationship Manager Assignment
759,France,Female,38,1,104091.29,1,0,0,91561.91,0,1.136828110858425,0.5,0.0,1.799244690424738,0.03,36-45,High,1,0,0,Wealthy Disengaged,0.1015,0,10565.27,10.5,High Risk,Reactivation Campaign
648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0,30.28300753223668,0.2222222222222222,0.3,1.183799736385938,0.4599999999999999,36-45,Medium,1,2,0,Wealthy Disengaged,0.2717,0,33142.12,66.0,Stable,Reactivation Campaign
788,France,Female,43,10,0.0,2,1,1,116111.51,0,0.0,0.1818181818181818,1.0,1.4340039718495192,0.8,36-45,Medium,0,0,0,Young Active,0.1085,0,0.0,100.0,Loyal,Standard Retention Programme
725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0,0.2764901898409853,1.0,1.0,1.902976298405411,0.53,36-45,Premium,0,2,1,Premium Loyal,0.008,0,407.05,73.0,Stable,Standard Retention Programme
646,France,Female,42,3,175159.9,2,0,0,67124.48,1,2.6094398133167918,0.5,0.0,1.786528251080992,0.19,36-45,High,1,0,0,Wealthy Disengaged,0.4641,1,81291.71,39.0,Moderate Risk,Reactivation Campaign
601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0,2.10727660136217,0.25,0.3,1.2174626478219337,0.43,26-35,Medium,1,2,0,High Risk,0.0628,0,6626.32,63.0,Stable,Reactivation Campaign
521,Germany,Male,52,5,116497.31,3,0,0,53793.1,1,2.165615002388738,0.5,0.0,1.1041020328801296,0.35,46-55,Medium,1,2,1,High Risk,0.9953,1,115949.77,21.0,High Risk,Immediate Outreach
561,Spain,Female,33,6,0.0,2,1,0,45261.47,0,0.0,0.2857142857142857,0.3,0.5298799762139138,0.4,26-35,Low,0,1,0,High Risk,0.0287,0,0.0,60.0,Moderate Risk,Reactivation Campaign
564,France,Male,42,7,99824.45,1,1,1,36721.4,0,2.7183531032830097,0.125,1.0,1.0303185920113695,0.6100000000000001,36-45,Low,0,0,1,Premium Loyal,0.115,0,11479.81,68.5,Stable,Cross-Sell Programme
444,France,Male,45,6,0.0,1,1,0,130009.85,1,0.0,0.1428571428571428,0.3,0.6818653651712623,0.3,36-45,Low,0,0,1,High Risk,0.8492,1,0.0,37.5,Moderate Risk,Immediate Outreach
650,Spain,Male,71,0,0.0,1,1,1,175380.77,0,0.0,1.0,1.0,1.4059049379276702,0.4,56+,Medium,0,1,1,Young Active,0.0404,0,0.0,47.5,Moderate Risk,Cross-Sell Programme
724,France,Male,40,10,0.0,1,1,0,127847.25,1,0.0,0.0909090909090909,0.3,1.3407009099448002,0.42,36-45,Medium,0,0,1,High Risk,0.1829,0,0.0,49.5,Moderate Risk,Reactivation Campaign
719,Spain,Male,35,3,122964.88,1,1,1,138231.7,0,0.8895498677230496,0.25,1.0,2.042875123759991,0.49,26-35,Premium,0,1,1,Premium Loyal,0.0568,0,6984.41,56.5,Moderate Risk,Cross-Sell Programme
548,France,Female,29,4,0.0,2,0,1,48673.18,0,0.0,0.4,0.7,0.516166053003461,0.4999999999999999,26-35,Low,0,0,0,Young Active,0.0222,0,0.0,70.0,Stable,Standard Retention Programme
635,Spain,Male,24,4,0.0,2,1,1,70668.77,0,0.0,0.4,1.0,0.8363926526187007,0.62,18-25,Low,0,1,1,Young Active,0.0137,0,0.0,82.0,Loyal,Standard Retention Programme
496,Spain,Female,43,3,0.0,2,0,1,198069.7345,0,0.0,0.5,0.7,1.15311004784689,0.47,36-45,Medium,0,1,0,Young Active,0.1499,0,0.0,67.0,Stable,Standard Retention Programme
676,France,Female,37,5,89634.69,1,1,1,169583.18,1,0.5285557296677085,0.1666666666666666,1.0,1.9205504549952392,0.55,36-45,Premium,0,0,0,Premium Loyal,0.1863,0,16698.94,62.5,Stable,Cross-Sell Programme
541,Germany,Male,40,7,95710.11,2,1,0,49063.42,0,1.9507029737638804,0.25,0.3,1.0160674273539287,0.43,36-45,Low,0,2,1,High Risk,0.1187,0,11360.79,63.0,Stable,Reactivation Campaign
778,Germany,Male,41,7,139706.31,1,1,0,63337.19,0,2.205719961369278,0.125,0.3,1.892373648091625,0.33,36-45,Premium,1,2,1,Wealthy Disengaged,0.5524,1,77173.77,40.5,Moderate Risk,Reactivation Campaign
850,Germany,Female,45,5,103909.86,1,1,0,60083.11,1,1.7294066600969873,0.1666666666666666,0.3,1.8555520379305457,0.27,36-45,Premium,1,2,0,Wealthy Disengaged,0.6866,1,71344.51,34.5,Moderate Risk,Reactivation Campaign
633,France,Male,31,1,0.0,1,1,0,48606.71,0,0.0,0.5,0.3,0.7191765948069194,0.15,26-35,Low,0,0,1,High Risk,0.1037,0,0.0,22.5,High Risk,Reactivation Campaign
625,France,Male,49,6,173434.9,1,1,0,165580.93,1,1.0474264915259774,0.1428571428571428,0.3,2.2287611794453968,0.3,46-55,Premium,1,0,1,Wealthy Disengaged,0.7407,1,128463.23,37.5,Moderate Risk,Reactivation Campaign
485,Spain,Male,32,6,102238.01,2,1,1,194010.12,0,0.5269698458521347,0.2857142857142857,1.0,1.6558672365998446,0.68,26-35,High,0,1,1,Premium Loyal,0.0268,0,2739.98,88.0,Loyal,Relationship Manager Assignment
547,France,Female,48,1,179380.74,2,0,1,69263.1,0,2.5898082845225736,1.0,0.7,1.5832814496570242,0.4099999999999999,46-55,High,0,0,0,Premium Loyal,0.3051,1,54729.06,61.0,Stable,Relationship Manager Assignment
642,France,Male,32,3,0.0,2,1,1,88698.83,0,0.0,0.5,1.0,0.9450227923505772,0.59,26-35,Low,0,0,1,Young Active,0.0167,0,0.0,79.0,Stable,Standard Retention Programme
718,France,Female,25,4,108691.95,1,1,0,63030.97,0,1.7243939860994348,0.2,0.3,1.5804998618192987,0.24,18-25,High,1,0,0,Wealthy Disengaged,0.1869,0,20314.53,31.5,Moderate Risk,Reactivation Campaign
582,France,Female,32,4,0.0,2,1,0,59668.81,0,0.0,0.4,0.3,0.6535410469385131,0.3399999999999999,26-35,Low,0,0,0,High Risk,0.0362,0,0.0,54.0,Moderate Risk,Reactivation Campaign
628,France,Male,33,6,0.0,2,0,0,184230.23,0,0.0,0.2857142857142857,0.0,1.398371455036946,0.28,26-35,Medium,0,0,1,High Risk,0.0331,0,0.0,48.0,Moderate Risk,Reactivation Campaign
737,Germany,Male,35,0,133377.8,1,0,1,64050.19,0,2.082362560320893,1.0,0.7,1.7638909676079395,0.2799999999999999,26-35,High,0,2,1,Premium Loyal,0.2512,0,33504.5,35.5,Moderate Risk,Cross-Sell Programme
828,Spain,Male,34,9,0.0,2,1,1,81853.98,0,0.0,0.2,1.0,1.3551165480867802,0.77,26-35,Medium,0,1,1,Young Active,0.0054,0,0.0,97.0,Loyal,Standard Retention Programme
609,Spain,Male,53,10,0.0,1,1,1,154642.91,0,0.0,0.0909090909090909,1.0,1.2021357546397633,0.7,46-55,Medium,0,1,1,Young Active,0.2625,0,0.0,77.5,Stable,Cross-Sell Programme
730,France,Male,39,1,116537.6,1,0,0,145679.6,0,0.7999527733960459,0.5,0.0,2.072585244344917,0.03,36-45,Premium,1,0,1,Wealthy Disengaged,0.0843,0,9824.12,10.5,High Risk,Reactivation Campaign
631,France,Female,22,3,0.0,2,0,0,30781.77,0,0.0,0.5,0.0,0.6235534980078472,0.19,18-25,Low,0,0,0,High Risk,0.0102,0,0.0,39.0,Moderate Risk,Reactivation Campaign
830,Spain,Male,40,4,0.0,2,0,1,81622.52,0,0.0,0.4,0.7,1.3587216842829242,0.4999999999999999,36-45,Medium,0,1,1,Young Active,0.0203,0,0.0,70.0,Stable,Standard Retention Programme
645,France,Male,29,1,130131.08,2,0,1,196474.35,0,0.6623277678344891,1.0,0.7,2.2011889779795992,0.4099999999999999,26-35,Premium,0,0,1,Premium Loyal,0.0092,0,1197.21,61.0,Stable,Relationship Manager Assignment
663,France,Male,46,3,0.0,2,0,1,176276.1,0,0.0,0.5,0.7,1.4415681443305224,0.47,46-55,High,0,0,1,Young Active,0.0414,0,0.0,67.0,Stable,Standard Retention Programme
678,Spain,Male,30,0,0.0,1,1,0,35113.08,0,0.0,1.0,0.3,0.7580666559302129,0.12,26-35,Low,0,1,1,High Risk,0.1932,0,0.0,19.5,High Risk,Reactivation Campaign
521,France,Male,30,2,107316.09,1,1,0,64299.82,0,1.668969229319315,0.3333333333333333,0.3,1.108275864123237,0.18,26-35,Medium,1,0,1,Wealthy Disengaged,0.072,0,7726.76,25.5,High Risk,Reactivation Campaign
625,France,Female,24,1,0.0,2,1,1,180969.55,0,0.0,1.0,1.0,1.3745775364630015,0.53,18-25,Medium,0,0,0,Young Active,0.0253,0,0.0,73.0,Stable,Standard Retention Programme
523,France,Male,30,1,83181.29,1,1,1,138176.78,0,0.6019874541333635,0.5,1.0,1.359768631894386,0.43,26-35,Medium,0,0,1,Premium Loyal,0.0502,0,4175.7,50.5,Moderate Risk,Cross-Sell Programme
714,France,Female,72,3,0.0,1,1,1,86733.61,0,0.0,0.25,1.0,1.1072565579350413,0.49,56+,Medium,0,0,0,Young Active,0.0264,0,0.0,56.5,Moderate Risk,Cross-Sell Programme
580,Spain,Male,67,3,153946.14,1,1,1,7418.92,0,20.74768191570799,0.25,1.0,1.2102934537854029,0.49,56+,Medium,0,1,1,Premium Loyal,0.0628,0,9667.82,56.5,Moderate Risk,Cross-Sell Programme
722,France,Male,30,5,0.0,2,1,0,166376.54,0,0.0,0.3333333333333333,0.3,1.53226691595406,0.37,26-35,High,0,0,1,High Risk,0.019,0,0.0,57.0,Moderate Risk,Reactivation Campaign
630,Spain,Female,39,7,135483.17,1,1,0,140881.2,1,0.961676989711972,0.125,0.3,1.9107729097227613,0.33,36-45,Premium,1,1,0,Wealthy Disengaged,0.2851,0,38626.25,40.5,Moderate Risk,Reactivation Campaign
579,France,Male,35,1,0.0,2,1,0,4460.2,0,0.0,1.0,0.3,0.3650131517056733,0.2499999999999999,26-35,Low,0,0,1,High Risk,0.012,0,0.0,45.0,Moderate Risk,Reactivation Campaign
670,France,Female,38,4,119624.54,2,1,1,110472.12,0,1.082838431647445,0.4,1.0,1.7662216003761888,0.62,36-45,High,0,0,0,Premium Loyal,0.136,0,16268.94,82.0,Loyal,Relationship Manager Assignment
588,Spain,Male,34,6,121132.26,2,1,0,86460.28,0,1.401000077722652,0.2857142857142857,0.3,1.4557890458959517,0.4,26-35,High,1,1,1,Wealthy Disengaged,0.0585,0,7086.24,60.0,Moderate Risk,Reactivation Campaign
807,Spain,Female,42,1,0.0,1,1,0,16500.66,1,0.0,0.5,0.3,0.9718275791921376,0.15,36-45,Low,0,1,0,High Risk,0.6442,1,0.0,22.5,High Risk,Reactivation Campaign
726,France,Female,48,4,0.0,1,1,0,114020.06,1,0.0,0.2,0.3,1.2750202888743765,0.24,46-55,Medium,0,0,0,High Risk,0.9214,1,0.0,31.5,Moderate Risk,Immediate Outreach
812,Germany,Male,25,5,54817.55,1,1,0,131660.31,0,0.4163527614908283,0.1666666666666666,0.3,1.8654278639817632,0.27,18-25,Premium,0,2,1,Wealthy Disengaged,0.0386,0,2115.96,34.5,Moderate Risk,Reactivation Campaign
631,Germany,Male,40,3,107949.45,1,1,0,52449.62,1,2.0581158049228017,0.25,0.3,1.3144492161101686,0.21,36-45,Medium,1,2,1,Wealthy Disengaged,0.6859,1,74042.53,28.5,High Risk,Reactivation Campaign
682,France,Male,30,4,0.0,1,0,1,161465.31,0,0.0,0.2,0.7,1.4115448154181816,0.3999999999999999,26-35,Medium,0,0,1,Young Active,0.1325,0,0.0,47.5,Moderate Risk,Cross-Sell Programme
625,Spain,Female,49,2,80816.45,1,1,1,20018.79,0,4.03682805863598,0.3333333333333333,1.0,0.9889216093831084,0.46,46-55,Low,0,1,0,Premium Loyal,0.4648,1,37563.49,53.5,Moderate Risk,Cross-Sell Programme
607,Germany,Male,38,3,98205.77,1,1,0,176318.27,0,0.5569769543623905,0.25,0.3,1.835890661219735,0.21,36-45,Premium,1,2,1,Wealthy Disengaged,0.4631,1,45479.09,28.5,High Risk,Reactivation Campaign
600,Spain,Female,50,6,94684.27,1,1,1,50488.91,0,1.8753107304013807,0.1428571428571428,1.0,1.1589640324896506,0.5800000000000001,46-55,Medium,0,1,0,Premium Loyal,0.3649,1,34550.29,65.5,Stable,Cross-Sell Programme
602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0,4.661025786192505,0.125,0.3,1.313572967923836,0.33,18-25,Medium,1,1,0,Wealthy Disengaged,0.0562,0,7958.19,40.5,Moderate Risk,Reactivation Campaign
545,Spain,Female,72,3,0.0,2,1,1,161326.73,0,0.0,0.5,1.0,1.08308739602423,0.59,56+,Medium,0,1,0,Young Active,0.0106,0,0.0,79.0,Stable,Standard Retention Programme
675,Spain,Male,33,3,0.0,2,1,0,45348.08,0,0.0,0.5,0.3,0.8030486257143982,0.31,26-35,Low,0,1,1,High Risk,0.0264,0,0.0,51.0,Moderate Risk,Reactivation Campaign
581,France,Female,47,1,122949.14,1,0,0,180251.68,1,0.6820932704024151,0.5,0.0,1.9267866883463596,0.03,46-55,Premium,1,0,0,Wealthy Disengaged,0.7769,1,95519.19,10.5,High Risk,Reactivation Campaign
640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0,2.338541785964607,0.2222222222222222,0.0,1.1054023712078342,0.3399999999999999,26-35,Medium,0,2,1,High Risk,0.036,0,2940.38,54.0,Moderate Risk,Reactivation Campaign
850,France,Male,38,7,80293.98,1,0,0,126555.74,0,0.6344504449150633,0.125,0.0,2.067316979669493,0.21,36-45,Premium,0,0,1,Wealthy Disengaged,0.1352,0,10855.75,28.5,High Risk,Reactivation Campaign
490,Spain,Female,48,8,155413.06,1,1,0,187921.3,0,0.827007013004843,0.1111111111111111,0.3,1.922736055186017,0.36,46-55,Premium,1,1,0,Wealthy Disengaged,0.4828,1,75033.43,43.5,Moderate Risk,Reactivation Campaign
710,Spain,Female,38,4,0.0,2,1,1,136390.88,0,0.0,0.4,1.0,1.3507476302286638,0.62,36-45,Medium,0,1,0,Young Active,0.0445,0,0.0,82.0,Loyal,Standard Retention Programme
613,Germany,Male,38,9,67111.65,1,1,0,78566.64,1,0.8541894601899713,0.1,0.3,1.1848871702490011,0.39,36-45,Medium,0,2,1,Wealthy Disengaged,0.2251,0,15106.83,46.5,Moderate Risk,Reactivation Campaign
812,France,Male,34,5,103818.43,1,1,1,166038.27,0,0.6252643124725855,0.1666666666666666,1.0,2.3041137397668683,0.55,26-35,Premium,0,0,1,Premium Loyal,0.0373,0,3872.43,62.5,Stable,Cross-Sell Programme
723,France,Female,21,4,0.0,2,1,1,140385.33,0,0.0,0.4,1.0,1.4022043891704352,0.62,18-25,Medium,0,0,0,Young Active,0.0104,0,0.0,82.0,Loyal,Standard Retention Programme
512,France,Male,36,4,152169.12,2,0,0,38629.3,1,3.939113079629202,0.4,0.0,1.1971110098472135,0.2199999999999999,36-45,Medium,1,0,1,Wealthy Disengaged,0.0563,0,8567.12,42.0,Moderate Risk,Reactivation Campaign
731,France,Female,52,10,0.0,1,1,1,24998.75,1,0.0,0.0909090909090909,1.0,0.8333168623625546,0.7,46-55,Low,0,0,0,Young Active,0.8843,1,0.0,77.5,Stable,Immediate Outreach
650,Germany,Male,26,4,185967.98540000003,2,1,0,128815.33,0,1.4436677818720658,0.4,0.3,2.1686008893145456,0.3399999999999999,26-35,Premium,1,2,1,Wealthy Disengaged,0.0135,0,2510.57,54.0,Moderate Risk,Reactivation Campaign
594,France,Male,57,6,0.0,1,1,0,19376.56,1,0.0,0.1428571428571428,0.3,0.4769141931435093,0.3,56+,Low,0,0,1,High Risk,0.9609,1,0.0,37.5,Moderate Risk,Immediate Outreach
844,France,Male,40,7,113348.14,1,1,0,31904.31,1,3.5526418643166293,0.125,0.3,1.7483470089443438,0.33,36-45,High,1,0,1,Wealthy Disengaged,0.3051,1,34582.52,40.5,Moderate Risk,Reactivation Campaign
686,Germany,Female,47,5,170935.94,1,1,0,173179.79,1,0.9870375345902972,0.1666666666666666,0.3,2.399981474190159,0.27,46-55,Premium,1,2,0,Wealthy Disengaged,0.7624,1,130321.56,34.5,Moderate Risk,Reactivation Campaign
695,Germany,Male,52,8,103023.26,1,1,1,22485.64,0,4.581531967425992,0.1111111111111111,1.0,1.288369144662683,0.64,46-55,Medium,0,2,1,Premium Loyal,0.5766,1,59403.21,71.5,Stable,Cross-Sell Programme
624,Spain,Female,23,6,0.0,2,0,1,196668.51,0,0.0,0.2857142857142857,0.7,1.4521893058965736,0.5599999999999999,18-25,High,0,1,0,Young Active,0.0209,0,0.0,76.0,Stable,Standard Retention Programme
503,Spain,Male,37,6,0.0,2,0,0,136506.86,0,0.0,0.2857142857142857,0.0,0.8561233696586684,0.28,36-45,Low,0,1,1,High Risk,0.0354,0,0.0,48.0,Moderate Risk,Reactivation Campaign
535,France,Female,31,7,111855.04,2,1,1,36278.89,0,3.083114088824414,0.25,1.0,1.023377234455852,0.71,26-35,Low,0,0,0,Young Active,0.0322,0,3601.73,91.0,Loyal,Relationship Manager Assignment
743,Germany,Female,32,6,140348.56,2,1,1,163254.39,0,0.8596871441733102,0.2857142857142857,1.0,2.3212872830066016,0.68,26-35,Premium,0,2,0,Premium Loyal,0.0988,0,13866.44,88.0,Loyal,Relationship Manager Assignment
702,Spain,Male,39,8,0.0,2,1,0,99654.13,0,0.0,0.2222222222222222,0.3,1.1443932158563388,0.4599999999999999,36-45,Medium,0,1,1,High Risk,0.0417,0,0.0,66.0,Stable,Reactivation Campaign
658,France,Male,29,3,145512.84,1,1,0,20207.02,0,7.200747030139518,0.25,0.3,1.4167181575296346,0.21,26-35,Medium,1,0,1,Wealthy Disengaged,0.162,0,23573.08,28.5,High Risk,Reactivation Campaign
677,Germany,Female,41,8,146720.98,2,1,1,4195.84,0,34.95986980680703,0.2222222222222222,1.0,1.3870739664361529,0.74,36-45,Medium,0,2,0,Premium Loyal,0.1055,0,15479.06,94.0,Loyal,Relationship Manager Assignment
664,France,Male,32,10,107209.73,1,1,1,112340.2,0,0.954322456943668,0.0909090909090909,1.0,1.694629751723439,0.7,26-35,High,0,0,1,Premium Loyal,0.0369,0,3956.04,77.5,Stable,Cross-Sell Programme
766,Germany,Female,38,7,130933.74,1,0,1,2035.94,0,64.27962532033344,0.125,0.7,1.504093225557555,0.49,36-45,High,0,2,0,Premium Loyal,0.3227,1,42252.32,56.5,Moderate Risk,Cross-Sell Programme
461,Spain,Female,35,8,0.0,1,1,0,132295.95,0,0.0,0.1111111111111111,0.3,0.7341855096024116,0.36,26-35,Low,0,1,0,High Risk,0.3648,1,0.0,43.5,Moderate Risk,Reactivation Campaign
688,Spain,Male,36,0,89772.3,1,1,0,177383.68,1,0.5060882371577974,1.0,0.3,1.989751003019013,0.12,36-45,Premium,0,1,1,Wealthy Disengaged,0.2362,0,21204.22,19.5,High Risk,Reactivation Campaign
678,France,Female,32,5,0.0,2,1,0,90284.47,0,0.0,0.3333333333333333,0.3,1.0392278393016932,0.37,26-35,Low,0,0,0,High Risk,0.0405,0,0.0,57.0,Moderate Risk,Reactivation Campaign
796,France,Male,24,8,0.0,2,1,0,61349.37,0,0.0,0.2222222222222222,0.3,1.1740671401688287,0.4599999999999999,18-25,Medium,0,0,1,High Risk,0.0091,0,0.0,66.0,Stable,Reactivation Campaign
803,France,Male,42,5,0.0,1,1,0,196466.83,1,0.0,0.1666666666666666,0.3,1.8793911812486657,0.27,36-45,Premium,0,0,1,Wealthy Disengaged,0.6883,1,0.0,34.5,Moderate Risk,Reactivation Campaign
712,France,Male,36,2,100749.5,3,0,0,70758.37,1,1.423832631635923,1.0,0.0,1.5628170197333415,0.26,36-45,High,1,0,1,High Risk,0.9151,1,92195.87,12.0,High Risk,Immediate Outreach
498,France,Female,31,10,0.0,2,1,0,13892.57,0,0.0,0.1818181818181818,0.3,0.2193019350144952,0.52,26-35,Low,0,0,0,High Risk,0.0181,0,0.0,72.0,Stable,Reactivation Campaign
850,Spain,Male,22,2,0.0,2,1,1,9684.52,0,0.0,0.6666666666666666,1.0,1.0399623819789543,0.56,18-25,Low,0,1,1,Young Active,0.0026,0,0.0,76.0,Stable,Standard Retention Programme
628,France,Female,51,3,123981.31,2,1,1,40546.15,0,3.057707138479523,0.5,1.0,1.3328180548295616,0.59,46-55,Medium,0,0,0,Premium Loyal,0.4042,1,50113.25,79.0,Stable,Relationship Manager Assignment
539,Germany,Female,34,4,91622.42,1,1,1,136603.42,0,0.6707134366516104,0.2,1.0,1.4354183114204166,0.52,26-35,Medium,0,2,0,Premium Loyal,0.1091,0,9996.01,59.5,Moderate Risk,Cross-Sell Programme
732,France,Male,36,7,126195.81,1,1,1,133172.48,0,0.9476046582247456,0.125,1.0,2.065566685453572,0.6100000000000001,36-45,Premium,0,0,1,Premium Loyal,0.0593,0,7483.41,68.5,Stable,Cross-Sell Programme
715,France,Male,41,4,94267.9,1,0,1,152821.12,1,0.6168472208080872,0.2,0.7,1.9533440883802315,0.3999999999999999,36-45,Premium,0,0,1,Premium Loyal,0.1797,0,16939.94,47.5,Moderate Risk,Cross-Sell Programme
651,France,Male,40,4,0.0,2,1,1,147715.83,0,0.0,0.4,1.0,1.267312847044893,0.62,36-45,Medium,0,0,1,Young Active,0.0244,0,0.0,82.0,Loyal,Standard Retention Programme
813,France,Male,34,0,0.0,2,1,0,43169.15,0,0.0,2.0,0.3,1.1220880318448925,0.2199999999999999,26-35,Medium,0,0,1,High Risk,0.0142,0,0.0,42.0,Moderate Risk,Reactivation Campaign
692,France,Male,29,4,0.0,1,1,0,76755.99,1,0.0,0.2,0.3,1.003777620484816,0.24,26-35,Low,0,0,1,High Risk,0.3062,1,0.0,31.5,Moderate Risk,Reactivation Campaign
756,Germany,Female,39,3,100717.85,3,1,1,73406.04,1,1.3720461961141603,0.75,1.0,1.6814028867225022,0.69,36-45,High,0,2,0,Young Active,0.9477,1,95450.31,55.0,Moderate Risk,Immediate Outreach
543,France,Male,36,6,0.0,2,1,0,176728.28,0,0.0,0.2857142857142857,0.3,1.1567911776612574,0.4,36-45,Medium,0,0,1,High Risk,0.0515,0,0.0,60.0,Moderate Risk,Reactivation Campaign
790,France,Female,26,4,141581.71,2,0,0,98309.27,0,1.4401517766149965,0.4,0.0,2.1093889647550874,0.2199999999999999,26-35,Premium,1,0,0,Wealthy Disengaged,0.04,0,5663.27,42.0,Moderate Risk,Reactivation Campaign
494,Spain,Male,38,7,0.0,2,1,1,6203.66,0,0.0,0.25,1.0,0.1705487874210729,0.71,36-45,Low,0,1,1,Young Active,0.0051,0,0.0,91.0,Loyal,Standard Retention Programme
850,France,Female,39,2,148586.64,1,1,1,176791.27,0,0.8404589182547406,0.3333333333333333,1.0,2.6905523710100963,0.46,36-45,Premium,0,0,0,Premium Loyal,0.0492,0,7310.46,53.5,Moderate Risk,Cross-Sell Programme
703,Spain,Male,29,9,0.0,2,1,0,50679.48,0,0.0,0.2,0.3,0.8972038378487844,0.49,26-35,Low,0,1,1,High Risk,0.014,0,0.0,69.0,Stable,Reactivation Campaign
432,Spain,Male,38,7,0.0,2,1,0,150580.88,0,0.0,0.25,0.3,0.7579901008806188,0.43,36-45,Low,0,1,1,High Risk,0.0331,0,0.0,63.0,Stable,Reactivation Campaign
512,Germany,Female,32,2,123403.85,2,1,0,80120.19,0,1.5402148919655338,0.6666666666666666,0.3,1.2538758233153902,0.2799999999999999,26-35,Medium,1,2,0,Wealthy Disengaged,0.0986,0,12167.62,48.0,Moderate Risk,Reactivation Campaign
589,France,Male,28,7,0.0,2,1,0,151645.96,0,0.0,0.25,0.3,1.139015984876078,0.43,26-35,Medium,0,0,1,High Risk,0.0147,0,0.0,63.0,Stable,Reactivation Campaign
514,France,Female,46,3,106511.85,1,1,0,55072.32,0,1.934000891901923,0.25,0.3,1.0401801961074115,0.21,46-55,Low,1,0,0,Wealthy Disengaged,0.5429,1,57825.28,28.5,High Risk,Reactivation Campaign
678,France,Female,38,2,0.0,2,0,0,115068.99,0,0.0,0.6666666666666666,0.0,1.1655332481828926,0.1599999999999999,36-45,Medium,0,0,0,High Risk,0.0533,0,0.0,36.0,Moderate Risk,Reactivation Campaign
432,Germany,Female,34,1,135549.9,1,0,0,149471.13,1,0.9068573519357755,0.5,0.0,1.4812230189781532,0.03,26-35,High,1,2,0,Wealthy Disengaged,0.7638,1,103533.01,10.5,High Risk,Reactivation Campaign
679,Germany,Male,38,7,110555.37,2,1,0,46522.68,0,2.3763247017432843,0.25,0.3,1.413089964448158,0.43,36-45,Medium,1,2,1,Wealthy Disengaged,0.1551,0,17147.14,63.0,Stable,Reactivation Campaign
